Campaign;Campaign ID;Avg. impr. freq. / user;Unique users
Kaufland - Impuls - Other - Online katalog - Tjestenina i umaci - Feb-Mar 2025 (DN) - CPC;22253655013;4.8;504,875
Kaufland - Image - Split - Ravne njive - Nov - (DN) - CPM;23252553270;;
Kaufland - Dukat - 2023;19646423646;;
Kaufland - Image - Impuls - Podcast - 5. flight - Dec 2023 (DN) - CPC;20825072768;;
Kaufland - Implus - Other - Online katalog Pet food - Sept-Oct 2024 (DN) - CPC;21695038698;;
Kaufland GDN Godišnja 2023 - Dubrovnik (DN) - CPC;20499784029;;
Kaufland - Krizne poslovnice - May 2023 (DN) - CPC;20155317258;;
Kaufland - Zapošljavanje u logistici - Zagrebačka županija - Aug 2023 (DN) - CPC;20471206539;;
Kaufland - SuperSommer - 5., 6., 7., 8. i 9. val - Aug 2024 (DN) - CPM - Other Languages;21529144009;;
Kaufland - Kaufland marke + Nagradna igra - Aug - Oct 2023 (DN) - CPM;20507467612;;
Finish PIP Oct - Dec 2024 (YT) - TrueView -  CPV;21812779405;;
Audi Gume Oct - Dec 2025 (PMAX) - CPA;23147040878;;
Kaufland - Zapošljavanje - Split - Sept-Nov 2024 (DN) - CPM;21729359642;;
KRIVO KOPIRANO;21073428416;;
Greška;23129327700;;
Kaufland - Image - Other - Otvorenje Ivanec - Oct-Dec 2024 (DN) - CPM;21834427382;;
Kaufland - (ne)radne nedjelje - Jun - Jul 2023 (DN) - CPC;20295720623;;
Kaufland - Zapošljavanje u logistici - Jul 2023 (DN) - CPC;20375612772;;
Audi Q5 E Hybrid Jan-Feb 2026 (YT) - Efficient reach - CPM;23458704888;;
Audi Servisni paketi -  Ulje Apr - May 2025 (PMAX) - CPA;22418928669;;
Audi Zupčasti remen Oct - Dec 2025 (PMAX) - CPA;23182802566;;
Audi Zupčasti remen Oct - Dec 2025 (DG) - CPC;23178401984;;
Porsche Moon Oct - Dec 2025 - (PMAX) - CPA;23100458605;;
Finish Reckitt PIP Oct 2025 (YT) - CPV;23156802396;;
DetoxMay25_Range_HomeAppliances_Kitchen_Flight_Blenders;22586653620;;
POR-Porsche-Welt-Auto-GDN2023-GDN-NoLink-traffic-TOP-GEN-cro-HR-23012023-31122023;19632670527;;
Kaufland - KŠViP - May - Jun 2023 (DN) - CPM;20198547801;;
Kaufland - Impuls - Sniženje 1.000 cijena - Jan 2026 (DN) - CPC;23487554341;;
Kaufland - Impuls - Online katalog - ČIŠĆENJE - Sept 2023 (DN) - CPC;20627484938;;
Porsche Moon May - Jul 2025 - (DN) - CPC;22575576404;;
Audi Servisni paketi - Metlice Apr - May 2025 (PMAX) - CPA;22390948020;;
Audi Gume Mar - Apr 2025 (PMAX) - CPA;22371579791;;
Demand_Gen_IndoorCleaning_VacuumCleaners_Unlimited10_HR;23067963990;;
Kaufland- Online katalog Baby - 2023;19654840705;;
Kaufland - Image - Impuls - Kaufland Card rođendan - Oct - Nov 2023 (DN) - CPM;20609233113;;
Kaufland - SuperSommer - 1.val - Jun 2024 (DN) - CPM - Italian Language;21369004549;;
Kaufland - Impuls - Split - Ravne njive - Nov - (DN) - CPC;23261800483;;
Kaufland- Nagradna igra Visa - 2023;19450881048;;
Display-1;20749386953;;
YouTube/Gvideo - Akcija poticaji - Reach - 16032024-29032024;21104909215;;
Finish Additives Jan - Mar 2024 (DN) - CPC;20944941324;;
Kaufland - Zapošljavanje Istra Apr - May 2023 (DN) - CPC;20019506068;;
Kaufland - Impuls - Kaufland Card - Blue Tuesday - May 2024 (DN) - CPC;21312800107;;
Kaufland - Impuls - Kaufland Card - Nagradna igra - Orašar - November - (DG) - CPC;23257840267;;
Kaufland - SuperSommer - 5., 6., 7., 8. i 9. val - Aug 2024 (DN) - CPM - German Language;21529144012;;
Finish Additives Jan - Mar 2025 (YT) - Reach Mix 2.0;22115109963;5;1,473,418
Kaufland - Image - Impuls - Gaming - Minecraft - Apr 2025 (DN) - CPM;22409208617;;
Kaufland - SuperSommer - 7. val - Sept 2023 (DN) - CPM - German language;20499885579;;
Kaufland - SuperSommer - 1., 2., 3., 4., 5., 6. i 7. val - 2025 (DN) - CPM - Slovenian language;22609067442;;
Finish Additives Jan - Mar 2025 (DN) - CPM;22121282348;15.5;1,867,805
Kaufland - Zapošljavanje Varaždin May - Jun 2023 (DN) - CPC;20160072152;;
Kaufland - Impuls - Online katalog - ZIMNICA - Nov 2023 (DN) - CPC;20743078236;;
Kaufland - Kaufland Card - Blue Tuesday - Aug 2023 (DN) - CPC;20493128812;;
Kaufland - Impuls - Božić - Nov-Dec - (DG) - CPC;23268872371;;
Finish Reckitt PIP Nov 2025 (YT) - CPV;23204324852;;
Porsche DWA Oct - Dec 2025 (DG) - CPC;23205620765;;
Kaufland - Impuls - Kaufland Card - Blue Tuesday - Aug 2025 (DN) - CPC;22922001768;;
Kaufland - Impuls - Nova Gradiška - Sept-Oct 2025 (DG) - CPC;23064392874;;
Kaufland - Zapošljavanje Rijeka - Radnik na ambalaži - Jun 2023 (DN) - CPC;20262552467;;
Finish Bosch PIP Feb - Mar 2025 (YT) - TrueView - CPV;22183405843;4.4;527,188
GDN_GDN_Food_KitchenMachines_nd_MUM5_2023;20824855334;;
Kaufland - Zapošljavanje Istra Jun 2023 (DN) - CPC;20304214078;;
Kaufland - Impuls - Other - Online katalog - BTS - Checkout kuponi - Aug-Sept 2024 (DN) - CPC;21632953119;;
Kaufland - Impuls - NEO konkurencija - Stoti kupac - Jankomir - Oct 2025 (DG) - CPC;23068292085;;
Kaufland - Graffiti - Apr - May 2023 (DN) - CPC;20000057669;;
Kaufland - SuperSommer - 4. val - Jul 2024 (DN) - CPM - Polish Language;21462805376;;
Kaufland - BTS -  1. i 2. val - Aug - Sep 2025 (DN) - CPC;22902769159;;
Kaufland - Impuls - Competition - NEO konkurencija Virovitica - Oct-Nov 2024 (DN) - CPM;21767952879;;
Kaufland - Otvorenje Vodice Jun - Jul 2023 (DN) - CPM;20299526825;;
Kaufland - Zapošljavanje - Logistika - Jan 2024 (DN) - CPM;20915194765;;
Kaufland - Impuls - Image - Price - Cjenovna kampanja - Sept-Oct 2025 (DG) - CPC;22973235801;;
Kaufland- Katalog Prehrana - 2023;19459170415;;
Kaufland - Image - Impuls - Christmas - IGRAČKE - Nov-Dec 2025 (DN) - CPC;23228485387;;
Kaufland - Image - Božić Mix 2023 - Impuls Božić - Nov - Dec 2023 (DN) - CPC;20785584430;;
Kaufland - Impuls - Kaufland Card - Nagradna igra - Jun 2025 (DN) - CPC;22634269397;;
Kaufland - Zapošljavanje Varaždin Apr - May 2023 (DN) - CPC;20019506056;;
Kaufland - K-Card Easter - Uskrs - Mar-Apr 2025 (DN) - CPC;22349140680;3.5;292,644
Kaufland - SuperSommer - 5. val - Aug 2023 (DN) - CPM - German language;20403449182;;
Kaufland - Kaufland Card - Blue Tuesday - Feb 2024 (DN) - CPC;21039249728;;
Kaufland - SuperSommer - 7. val - Sept 2023 (DN) - CPM - Italian language;20499885585;;
Kaufland - Image - Impuls - Kaufland Card - Zagreb + Plavi utorak - Apr 2024 (DN) - CPM;21158083903;;
Audi Servisni paketi - Ulje Apr - May 2025 (DG) - CPC;22425388022;;
Kaufland - Impuls - Kaufland Card - Blue Tuesday - Dec 2024 (DN) - CPC;22069502307;;
Kaufland - Zapošljavanje - Logistika - Mar-Apr 2024 (DN) - CPM;21088901677;;
POR-Porsche-Audi-Audi_Edition10-GVideo-NoLink-reach-TOP-GEN-cro-HR-03032023-19032023;19749019371;;
Unlimited10Apr25_SDA_IndoorCleaning_VacuumCleaners_Flight;22401215921;;
GDN_GDN_SDARange_nd_nd_Reviews_HR_Sep_Jan_2022_EUR;19460734070;;
Kaufland GDN Godišnja 2026 (DN);19354219109;14.1;1,348,278
Kaufland - Impuls - Other - Online katalog - BTS - 1. val - Aug 2024 (DN) - CPC;21559600261;;
Kaufland - SuperSommer - 1., 2., 3., 4., 5., 6. i 7. val - 2025 (DN) - CPM - Other languages;22609066737;;
Kaufland - Image - Impuls - Christmas - Online katalog - DELIKATESE - Dec 2024 (DN) - CPC;21960876684;;
YT - Audi Facelift A3 - Limuzina - Reach - 2024;21374779603;;
POR-Porsche-Audi-Audi_Edition10-GVideo-NoLink-views-TOP-GEN-cro-HR-21012023-15022023;19640182481;;
Finish Additives Jan - Mar 2024 (DN) - CPM;20943442771;;
Kaufland - Impuls - Other - Online katalog - Guilty pleasures - Jan 2025 (DN) - CPC;22104822958;4.2;450,235
Kaufland - Impuls - Other - Online katalog Kozmetika - Apr 2024 (DN) - CPC;21135383247;;
Kaufland - Impuls - Image - CSR - KŠViP - 3. val - Sept 2024 (DN) - CPM;21683227802;;
Audi A6 Aug - Sep 2025 (YT) - Reach mix - CPM;22942514632;;
Audi Q3 Nov - Dec 2025 - (YT)  Efficient reach - CPM;23227314390;;
Kaufland - Impuls - Other - Online katalog - BTS - 2. val - Aug-Sept 2024 (DN) - CPC;21616485723;;
Kaufland - Impuls - Kaufland Card - NEO konkurencija - 100ti kupac - Split - Jan-Feb 2025 (DN) - CPM;22094960787;6.4;540,134
Kaufland - Zapošljavanje Vodice Jun 2023 (DN) - CPC;20304214075;;
Kaufland - Impuls - NEO konkurencija - Stoti kupac - Jankomir - Oct 2025 (DN) - CPM;23078243977;;
Kaufland - Image - Impuls - Kaufland Card - Zagreb + Plavi utorak - May 2024 (DN) - CPM;21250355653;;
Kaufland - Zapošljavanje Rijeka - Radnik za poslove čišćenja - Jun 2023 (DN) - CPC;20262521198;;
Kaufland - Image - Impuls - FIMA - Split - Ravne njive - Jun-Jul 2025 (DN) - CPC;22719312160;;
Kaufland - SuperSommer - 1. val - Jun 2023 (DN) - CPM - Other languages;20224737083;;
Kaufland - Impuls - Kaufland Card - Blue Tuesday - Jan 2025 (DN) - CPC;22133425589;4.5;493,614
Kaufland - Impuls - Božić - Nov-Dec - (DG) - CPC;23259553593;;
Kaufland - Zapošljavanje u logistici - Sisačko-moslavačka županija - Aug 2023 (DN) - CPC;20480704456;;
GDN - Audi A4 PIA - Traffic - 07062024-26062024;21368650681;;
Demand_Gen_Food_KitchenMachines_Kuhinjski_robot_MUM6_2025_HR;22339789598;3.6;300,658
Kaufland - Impuls - Kaufland Card - Blue Tuesday - Mar 2025 (DN) - CPC;22367806441;4.2;418,551
Kaufland WhatsApp Godišnja 2024 (DN);21340751482;;
Kaufland - Impuls - KCard Nagradna igra - Feb-Mar (DN) - CPC;23534588110;;
Kaufland - Kaufland Card - Zvijezda Prize Game - May 2023 (DN) - CPC;20068330206;;
Kaufland - SuperSommer - 3.val - Jul 2024 (DN) - CPM - Italian Language;21415668360;;
Kaufland - Impuls - Image - CSR - KŠViP - 1. val - Apr 2025 (DN) - CPC;22420905485;;
Kaufland - Zapošljavanje Zamet Jun 2023 (DN) - CPC;20304214066;;
POR-Porsche-Audi-branded_video_kampanja-GVideo-NoLink-views-TOP-GEN-cro-HR-170112024-31012024;20949456676;;
Moon - YT - Q4 - View's  - 15112024-31112024;21916015888;;
Kaufland - Image - Impuls - Christmas - Daily Surprise - Dec 2024 (DN) - CPC;22030848402;;
Kaufland - Impuls - Red Bull Symphonic - Nov 2025 (DG) - CPC;23224632388;;
Kaufland - Kaufland marke + Nagradna igra - Aug - Oct 2023 (DN) - CPC;20507421775;;
Kaufland - Online katalog - VRT - Mar 2025 (DN) - CPC;22357788672;2.5;120,864
Kaufland - Image - Impuls - Christmas - BOŽIĆNE DEKORACIJE - Nov-Dec 2024 (DN) - CPC;21915732865;;
Kaufland - Online Leaflet BTS/BTO - Aug - Sept 2023 (DN) - CPC;20452393185;;
Kaufland - Impuls - Kaufland Card - Blue Tuesday - Nov 2024 (DN) - CPC;21933482834;;
Kaufland - Zapošljavanje Istra May - Jun 2023 (DN) - CPC;20163393106;;
Kaufland - Impuls - Gaming - Roblox - Jan-Feb 2024 (DN) - CPC;20945768823;;
Kaufland - Zapošljavanje Šibenik Apr - May 2023 (DN) - CPC;20019506062;;
Finish PIP Oct - Dec 2024 (YT) - TrueView -  CPV #2;22179598973;;
POR-Porsche-Audi-Audi_etron-GVideo-NoLink-views-TOP-GEN-cro-HR-11112023-24112023;20764464946;;
GDN_GDN_IndoorCleaning_VacuumCleaners_2023_Unlimited7&8_HR;19646386233;;
Kaufland - Impuls - Božić - Nov-Dec - (DN) - CPC;23259493185;;
Kaufland - Impuls - Online katalog - KUĆNI LJUBIMCI - Feb 2024 (DN) - CPC;21012217199;;
Kaufland - Zapošljavanje u logistici - Karlovačka županija - Aug 2023 (DN) - CPC;20476475693;;
Kaufland - Zapošljavanje Logistika Apr - May 2023 (DN) - CPC;20019506053;;
Kaufland - Impuls - Image - Kaufland Aplikacija - Oct-Nov 2025 (DG) - CPC;23135615177;;
Kaufland - SuperSommer - 4. val - Jul 2023 (DN) - CPM - Other languages;20364339278;;
Finish Reckitt PIP Nov 2025 (DN) - CPM;23208502981;;
POR-Porsche-Moon-MoonGDN-GDN-NoLink-traffic-TOP-GEN-cro-HR-23012023-31122023 - staro;19632682443;;
Kaufland - Dex Rock - Jul-Aug 2025 (DN) - CPM;22797257519;;
2;21812743564;;
202406//got2b//got2b Styling TopSeller 2024//got2b Styling TopSeller 2024//video//Bumper;21422169038;;
POR-Porsche-Moon-MoonGDN-GDN-NoLink-traffic-TOP-GEN-cro-HR-23012023-31122023;19757905172;;
Porsche DWA Oct - Dec 2025 (GDN) - CPC;23209790548;;
Kaufland - Impuls - Competition - NEO konkurencija Virovitica - Nov-Dec 2024 (DN) - CPM;21903783059;;
Kaufland - Kaufland Card - Blue Tuesday - Mar 2024 (DN) - CPC;21121405636;;
Kaufland - SuperSommer - 3.val - Jul 2024 (DN) - CPM - German Language;21422144555;;
Kaufland - Kaufland Card - Blue Tuesday - Jan 2024 (DN) - CPC;20960245902;;
GVideo/YouTube - Audi Edition 10 - Reach - 22012024-11022024;20958126667;;
Audi Metlice Oct - Dec 2025 (DG) - CPC;23172640507;;
Kaufland - Impuls - Image - CSR - KŠViP - 2. val - Apr 2024 (DN) - CPM;21246542582;;
Kaufland - Kaufland Card - Blue Tuesday - Sept 2023 (DN) - CPC;20559277666;;
Kaufland - Impuls - Eigenmarke - Parkside - Mar-Apr 2024 (DN) - CPC;21066699732;;
Finish Additives Jun - Jul 2024 (YT) - TrueView - CPV;21333787622;;
Finish Bosch PIP Feb - Mar 2025 (YT) - Non skippable - CPM;22183450735;4.7;275,966
Kaufland - SuperSommer - 4. val - Jul 2024 (DN) - CPM - Italian Language;21462805373;;
Kaufland - SuperSommer - 5. val - Aug 2023 (DN) - CPM - Italian language;20393803197;;
Audi A6 Aug - Sep 2025 (DN) - CPM;22938933272;;
Audi Metlice Oct - Dec 2025 (PMAX) - CPA;23172535645;;
Kaufland - SuperSommer - 3.val - Jul 2024 (DN) - CPM - Other Languages;21415668426;;
Kaufland - Image - Impuls - Christmas - IGRAČKE - Nov-Dec 2024 (DN) - CPC;21882364226;;
Kaufland - SuperSommer - 4. val - Jul 2024 (DN) - CPM - German Language;21462805382;;
Kaufland - Impuls - Kaufland Card - Blue Tuesday - July 2025 (DN) - CPC;22832422795;;
202106//got2b//Brand Campaign got2b Uncensored 2021//got2b Styling Limited Edition Sheidlina 2021 (RU)//video//trueview - CPV;19311477567;;
Kaufland - Zapošljavanje u logistici - Aug 2023 (DN) - CPC;20445074849;;
Kaufland - Impuls - Kaufland Card - Blue Tuesday - Apr 2025 (DN) - CPC;22477837665;;
202503// Got2b_STY Topseller B 25_OLV_16x9_15s_RangeBeachMattTwistedPowderful-Master_ChillHold&HeatProtection&VolumeBoost//15sec//CPM//W18-54;22608337149;;
Audi Gume Oct - Dec 2025 (DG) - CPC;23151461725;;
Kaufland - Impuls - Kaufland Card - Blue Tuesday - Sept 2024 (DN) - CPC;21738539948;;
Kaufland - Impuls - Kaufland Card - Blue Tuesday - Biograd - May-Jun 2025 (DN) - CPM;22588026601;;
Finish - Finish & Bosch February - March 2023 (YT) - TrueView for Reach - CPM - 30 sec;19663668472;;
Demand_Gen_IndoorCleaning_VacuumCleaners_2024_Unlimited 7_HR;21782237668;5.4;700,668
Kaufland - SuperSommer - 6. val - Aug 2023 (DN) - CPM - Italian language;20448588649;;
Kaufland - SuperSommer - 2. val - Jun 2023 (DN) - CPM - Other languages;20273531663;;
Kaufland - Impuls - Competition - NEO konkurencija Karlovac - Nov-Dec 2024 (DN) - CPM;21961375654;;
Kaufland - SuperSommer - 4. val - Jul 2024 (DN) - CPM - Other Languages;21462805379;;
YT - Audi Facelift A3 - Sportback - Reach - 2024;21370667462;;
Kaufland - Stranci - Filipino - Jul 2025 (DN) - CPM;22783166083;;
Kaufland - Impuls - Other - Otvaranja konkurencije - Oct-Nov 2024 (DN) - CPM;21824721039;;
Kaufland - SuperSommer - 1., 2., 3., 4., 5., 6. i 7. val - 2025 (DN) - CPM - German language;22619003188;;
Kaufland - Impuls - Competition - NEO konkurencija Sinj - 100ti kupac - Dec-Jan 2024 (DN) - CPM;22052818761;6.2;364,760
Kaufland - Zapošljavanje Dalmacija Jun 2023 (DN) - CPC;20304214201;;
Kaufland - Impuls - Eigenmarke - Parkside - Jul-Aug 2024 (DN) - CPC;21515005354;;
Kaufland - Impuls - Other - Online katalog - LJETNO OSVJEŽENJE - Jun 2024 (DN) - CPC;21342851195;;
Kaufland - Impuls - Kaufland Card - Blue Tuesday - VODICE - Aug-Sept 2024 (DN) - CPM;21607678211;;
Kaufland - Impuls - Kaufland Card - Blue Tuesday - Jun 2025 (DN) - CPC;22701405799;;
Kaufland - SuperSommer - 1.val - Jun 2024 (DN) - CPM - German Language;21337317810;;
Kaufland GDN Godišnja 2023 (PMax) - OBRISANO;20736045070;;
Kaufland - Impuls - Other - Online katalog Vegenuary - Jan-Feb 2024 (DN) - CPC;20958207005;;
Kaufland - Impuls - Image - CSR - KŠViP - 2. val - Apr-May 2025 (DN) - CPC;22504315132;;
202503// Got2b_STY Topseller B 25_Bumper_16x9_6s_BeachMatt_ChillHold//6sec//CPM//W18-54;22614852371;;
Kaufland - SuperSommer - 1.val - Jun 2024 (DN) - CPM - Other Languages;21337316151;;
Kaufland - Stranci - Hindi - Jul 2025 (DN) - CPM;22783135600;;
Kaufland - Impuls - Competition - NEO konkurencija - Neviđena rasprodaja - Jankomir - Aug 2025 (DN) - CPM;22935327806;;
Kaufland - Zapošljavanje - Logistika - Sept 2024 (DN) - CPM;21704523289;;
1;21812743822;;
Kaufland - SuperSommer - 2.val - Jun 2024 (DN) - CPM - German Language;21388663339;;
Kaufland - Online katalog - ODRŽIVOST - Jan 2024 (DN) - CPC;20926391414;;
Kaufland - Impuls - WhatsApp - Feb 2024 (DN) - catalog placements - CPC;20979051051;;
Kaufland - Impuls - Kaufland Card Rođendan - Oct - Nov 2025 (DN) - CPC;23135201942;;
Kaufland - SuperSommer - 6. val - Aug 2023 (DN) - CPM - Other languages;20448588211;;
Kaufland - SuperSommer - 4. val - Jul 2023 (DN) - CPM - German language;20364339269;;
Kaufland - Image - Impuls - Christmas - Online katalog - Blagdanska kuharica - Dec 2024 (DN) - CPC;22025674991;;
Kaufland - Impuls - Competition - NEO konkurencija Vinkovci - 100ti kupac - Dec-Jan 2024 (DN) - CPM;22016705165;5.6;84,451
MUM6Nov25_MDA_HomeAppliances_Appliances_Flight_GGL;23337586207;;
Kaufland - Uskrs - Online katalog - Igračke - Apr 2025 (DN) - CPC;22394409546;;
Kaufland - Image - Eigenmarke - Parkside  Apr - May 2023 (DN) - CPM;20032713296;;
Kaufland - Impuls - Online leaflets - Back to school - Aug-Sep 2025 (DN) - CPC;22942079495;;
Kaufland - SuperSommer - 1., 2., 3., 4., 5., 6. i 7. val - 2025 (DN) - CPM - Polish language;22609067019;;
MUM5Jul24_SDA_SDARange_SDARange_Flight;21429004680;3.5;361,615
Kaufland - SuperSommer - 2. val - Jun 2023 (DN) - CPM - German language;20277120224;;
Kaufland - Otvorenje Vodice (Petar Grašo) Jun - Jul 2023 (DN) - CPM;20304340702;;
Kaufland - Impuls - Other - Online katalog - ČIŠĆENJA - Nov 2024 (DN) - CPC;21861033326;;
Finish PIP October - December 2023 (YT) - Non skippable - CPM;20592933581;;
POR-Porsche-Audi-branded_video_kampanja-GVideo-NoLink-views-TOP-GEN-cro-HR-01122023-24122023;20814515928;;
Kaufland - Impuls - Kaufland Card - Blue Tuesday - May 2025 (DN) - CPC;22592469500;;
Kaufland - Image - Parkside  Sept - Oct 2023 (DN) - CPM;20513012058;;
Kaufland - Image - DPG - Jamstvo niske cijene - Oct 2023 (DN) - CPM;20607850515;;
Kaufland - Image - Impuls - Kaufland Card - Zagreb + Plavi utorak - May 2024 (DN) - CPC;21239854293;;
Kaufland - Zapošljavanje Logistika May - Jun 2023 (DN) - CPC;20155415016;;
Kaufland - Image - Impuls - Other - Otvaranje konkurencije - Vinkovci - Jun-Jul 2025 (DN) - CPM;22715554283;;
GDN - Audi Edition 10 - Traffic - 22012024-11022024;20954746049;;
Kaufland - Image - Impuls - Podcast - 4. flight - Nov - Dec 2023 (DN) - CPC;20778780375;;
Kaufland - Kaufland Card - Blue Tuesday - May 2023 (DN) - CPC;20179652615;;
Kaufland - Image - Impuls - Podcast - 4. flight - Nov - Dec 2023 (DN) - CPC - OBRISANO;20789079118;;
Finish PIP Oct - Dec 2024 (YT) - Non skippable - CPM;21812779402;;
Kaufland - Impuls - Private Brands - Bevola Naturals - Mar - Apr 2023 (DN) - CPC;19794535369;;
Kaufland - Impuls - Other - WhatsApp - excluded catalog placements (DN) - CPC;19927967247;;
Kaufland - Impuls - CRM - 50 dana - 50 poklona - Jan-Mar 2025 (DN) - CPC;22100777516;4.5;581,349
Kaufland - Impuls - Kaufland Card - Blue Tuesday - Jun 2024 (DN) - CPC;21404063740;;
GDN_GDN_Food_HandBlenders_ErgoMaster_2023_HR;19605477052;;
POR-Porsche-DasWeltauto-Image_kampanja-GDN-NoLink-traffic-TOP-GEN-cro-HR-29112023-13122023;20820937159;;
Audi Gume Mar - Apr 2025 (DG) - CPC;22365090942;2.2;154,722
Kaufland - Image - Other - NEO - Otvorenje Osijek - Oct 2025 (DN) - CPM;23076969740;;
Kaufland - Impuls - WhatsApp - Feb 2024 (DN) - excluded catalog placements - CPC;20985733562;;
Kaufland - SuperSommer - 2.val - Jun 2024 (DN) - CPM - Polish Language;21384654149;;
Kaufland- Whatsapp- 2023- display;19572480396;;
